date,symbol,company_name,market_cap,market_cap_text,source_url
2006-07-31,NVDA,NVIDIA,7867000000.0,$7.867B,https://www.finhacker.cz/en/stocks/nvidia-market-cap/
2006-07-31,ORCL,Oracle,78413000000.0,$78.413B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
2006-07-31,PEP,PepsiCo,104514000000.0,$104.514B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
2006-07-31,PFE,Pfizer,179580000000.0,$179.58B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
2006-07-31,PG,Procter & Gamble,178435000000.0,$178.435B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
2006-07-31,QCOM,Qualcomm,58250000000.0,$58.25B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
2006-07-31,SLB,Schlumberger,79150000000.0,$79.15B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
2006-07-31,T,AT&T,88190000000.0,$88.19B,https://www.finhacker.cz/en/stocks/att-market-cap/
2006-07-31,UNH,UnitedHealth Group,63997000000.0,$63.997B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
2006-07-31,UPS,United Parcel Service,74561000000.0,$74.561B,https://www.finhacker.cz/en/stocks/united-parcel-service-market-cap/
2006-07-31,VZ,Verizon Communications,98044000000.0,$98.044B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
2006-07-31,WFC,Wells Fargo,121784000000.0,$121.784B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
2006-07-31,WMT,Walmart,185565000000.0,$185.565B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
2006-07-31,XOM,Exxon Mobil,402714000000.0,$402.714B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
2006-08-31,AAPL,Apple,57866000000.0,$57.866B,https://www.finhacker.cz/en/stocks/apple-market-cap/
2006-08-31,AIG,AIG,137574000000.0,$137.574B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
2006-08-31,AMD,Advanced Micro Devices,12142000000.0,$12.142B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
2006-08-31,AMGN,Amgen,79663000000.0,$79.663B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
2006-08-31,AMZN,Amazon,12916000000.0,$12.916B,https://www.finhacker.cz/en/stocks/amazon-market-cap/
2006-08-31,BA,Boeing,59539000000.0,$59.539B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
2006-08-31,BAC,Bank of America,232953000000.0,$232.953B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
2006-08-31,BMY,Bristol-Myers Squibb,42782000000.0,$42.782B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
2006-08-31,BRK.B,Berkshire Hathaway,148194000000.0,$148.194B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
2006-08-31,C,Citigroup,243981000000.0,$243.981B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
2006-08-31,COST,Costco Wholesale,21630000000.0,$21.63B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
2006-08-31,CSCO,Cisco Systems,133237000000.0,$133.237B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
2006-08-31,CVX,Chevron,141551000000.0,$141.551B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
2006-08-31,DIS,Walt Disney,61969000000.0,$61.969B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
2006-08-31,FNMA,Fannie Mae,51231000000.0,$51.231B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
2006-08-31,GE,General Electric,210277000000.0,$210.277B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
2006-08-31,GOOGL,Alphabet,115185000000.0,$115.185B,https://www.finhacker.cz/en/stocks/alphabet-market-cap/
2006-08-31,HD,Home Depot,70775000000.0,$70.775B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
2006-08-31,IBM,IBM,117711000000.0,$117.711B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
2006-08-31,INTC,Intel,112880000000.0,$112.88B,https://www.finhacker.cz/en/stocks/intel-market-cap/
2006-08-31,JNJ,Johnson & Johnson,189131000000.0,$189.131B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
2006-08-31,JPM,JPMorgan Chase,158486000000.0,$158.486B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
2006-08-31,K-202512,Kellogg Company,18873000000.0,$18.873B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
2006-08-31,KO,Coca-Cola,104967000000.0,$104.967B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
2006-08-31,LLY,Eli Lilly,63201000000.0,$63.201B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
2006-08-31,MA,Mastercard,7547000000.0,$7.547B,https://www.finhacker.cz/en/stocks/mastercard-market-cap/
2006-08-31,MCD,McDonald’s,44013000000.0,$44.013B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
2006-08-31,MMM,3M,54007000000.0,$54.007B,https://www.finhacker.cz/en/stocks/3m-market-cap/
2006-08-31,MO,Altria Group,174828000000.0,$174.828B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
2006-08-31,MRK,Merck,88237000000.0,$88.237B,https://www.finhacker.cz/en/stocks/merck-market-cap/
2006-08-31,MSFT,Microsoft,256229000000.0,$256.229B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
2006-08-31,MU,Micron Technology,12950000000.0,$12.95B,https://www.finhacker.cz/en/stocks/micron-technology-market-cap/
2006-08-31,NVDA,NVIDIA,10344000000.0,$10.344B,https://www.finhacker.cz/en/stocks/nvidia-market-cap/
2006-08-31,ORCL,Oracle,81197000000.0,$81.197B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
2006-08-31,PEP,PepsiCo,107647000000.0,$107.647B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
2006-08-31,PFE,Pfizer,190428000000.0,$190.428B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
2006-08-31,PG,Procter & Gamble,196533000000.0,$196.533B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
2006-08-31,QCOM,Qualcomm,62231000000.0,$62.231B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
2006-08-31,SLB,Schlumberger,72579000000.0,$72.579B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
2006-08-31,T,AT&T,91542000000.0,$91.542B,https://www.finhacker.cz/en/stocks/att-market-cap/
2006-08-31,UNH,UnitedHealth Group,69509000000.0,$69.509B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
2006-08-31,UPS,United Parcel Service,75724000000.0,$75.724B,https://www.finhacker.cz/en/stocks/united-parcel-service-market-cap/
2006-08-31,VZ,Verizon Communications,101987000000.0,$101.987B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
2006-08-31,WFC,Wells Fargo,117003000000.0,$117.003B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
2006-08-31,WMT,Walmart,186482000000.0,$186.482B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
2006-08-31,XOM,Exxon Mobil,402298000000.0,$402.298B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
2006-09-29,AAPL,Apple,65653000000.00001,$65.653B,https://www.finhacker.cz/en/stocks/apple-market-cap/
2006-09-29,AIG,AIG,142833000000.0,$142.833B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
2006-09-29,AMD,Advanced Micro Devices,12074000000.0,$12.074B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
2006-09-29,AMGN,Amgen,83762000000.0,$83.762B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
2006-09-29,AMZN,Amazon,13457000000.0,$13.457B,https://www.finhacker.cz/en/stocks/amazon-market-cap/
2006-09-29,BA,Boeing,62679000000.0,$62.679B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
2006-09-29,BAC,Bank of America,242458000000.0,$242.458B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
2006-09-29,BMY,Bristol-Myers Squibb,49018000000.0,$49.018B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
2006-09-29,BRK.B,Berkshire Hathaway,146829000000.0,$146.829B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
2006-09-29,C,Citigroup,245564000000.0,$245.564B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
2006-09-29,COST,Costco Wholesale,22966000000.0,$22.966B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
2006-09-29,CSCO,Cisco Systems,139236000000.0,$139.236B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
2006-09-29,CVX,Chevron,142562000000.0,$142.562B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
2006-09-29,DIS,Walt Disney,64602000000.00001,$64.602B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
2006-09-29,FNMA,Fannie Mae,54403000000.0,$54.403B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
2006-09-29,GE,General Electric,217932000000.0,$217.932B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
2006-09-29,GOOGL,Alphabet,122296000000.0,$122.296B,https://www.finhacker.cz/en/stocks/alphabet-market-cap/
2006-09-29,HD,Home Depot,74861000000.0,$74.861B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
2006-09-29,IBM,IBM,119121000000.0,$119.121B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
2006-09-29,INTC,Intel,118648000000.0,$118.648B,https://www.finhacker.cz/en/stocks/intel-market-cap/
2006-09-29,JNJ,Johnson & Johnson,189950000000.0,$189.95B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
2006-09-29,JPM,JPMorgan Chase,162998000000.0,$162.998B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
2006-09-29,K-202512,Kellogg Company,18434000000.0,$18.434B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
2006-09-29,KO,Coca-Cola,104663000000.0,$104.663B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
2006-09-29,LLY,Eli Lilly,64410000000.0,$64.41B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
2006-09-29,MA,Mastercard,9497000000.0,$9.497B,https://www.finhacker.cz/en/stocks/mastercard-market-cap/
2006-09-29,MCD,McDonald’s,47961000000.0,$47.961B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
2006-09-29,MMM,3M,56055000000.0,$56.055B,https://www.finhacker.cz/en/stocks/3m-market-cap/
2006-09-29,MO,Altria Group,160219000000.0,$160.219B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
2006-09-29,MRK,Merck,91174000000.0,$91.174B,https://www.finhacker.cz/en/stocks/merck-market-cap/
2006-09-29,MSFT,Microsoft,272680000000.0,$272.68B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
2006-09-29,MU,Micron Technology,13040000000.0,$13.04B,https://www.finhacker.cz/en/stocks/micron-technology-market-cap/
2006-09-29,NVDA,NVIDIA,10514000000.0,$10.514B,https://www.finhacker.cz/en/stocks/nvidia-market-cap/
2006-09-29,ORCL,Oracle,92159000000.0,$92.159B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
2006-09-29,PEP,PepsiCo,107614000000.0,$107.614B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
2006-09-29,PFE,Pfizer,195956000000.0,$195.956B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
2006-09-29,PG,Procter & Gamble,196787000000.0,$196.787B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
2006-09-29,QCOM,Qualcomm,60050000000.0,$60.05B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
2006-09-29,SLB,Schlumberger,73444000000.0,$73.444B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
2006-09-29,T,AT&T,95747000000.0,$95.747B,https://www.finhacker.cz/en/stocks/att-market-cap/
2006-09-29,UNH,UnitedHealth Group,65830000000.0,$65.83B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
2006-09-29,UPS,United Parcel Service,77767000000.0,$77.767B,https://www.finhacker.cz/en/stocks/united-parcel-service-market-cap/
2006-09-29,VZ,Verizon Communications,107640000000.0,$107.64B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
2006-09-29,WFC,Wells Fargo,121818000000.0,$121.818B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
2006-09-29,WMT,Walmart,205664000000.0,$205.664B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
2006-09-29,XOM,Exxon Mobil,398909000000.0,$398.909B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
2006-10-31,AAPL,Apple,69352000000.0,$69.352B,https://www.finhacker.cz/en/stocks/apple-market-cap/
2006-10-31,AIG,AIG,144851000000.0,$144.851B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
2006-10-31,AMD,Advanced Micro Devices,10361000000.0,$10.361B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
2006-10-31,AMGN,Amgen,88587000000.0,$88.587B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
2006-10-31,AMZN,Amazon,15689000000.0,$15.689B,https://www.finhacker.cz/en/stocks/amazon-market-cap/
2006-10-31,BA,Boeing,63148000000.0,$63.148B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
2006-10-31,BAC,Bank of America,241930000000.0,$241.93B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
2006-10-31,BMY,Bristol-Myers Squibb,48683000000.0,$48.683B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
2006-10-31,BRK.B,Berkshire Hathaway,162674000000.0,$162.674B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
2006-10-31,C,Citigroup,246471000000.0,$246.471B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
2006-10-31,COST,Costco Wholesale,24462000000.0,$24.462B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
2006-10-31,CSCO,Cisco Systems,146276000000.0,$146.276B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
2006-10-31,CVX,Chevron,146496000000.0,$146.496B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
2006-10-31,DIS,Walt Disney,64933000000.00001,$64.933B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
2006-10-31,FNMA,Fannie Mae,57781000000.0,$57.781B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
2006-10-31,GE,General Electric,216591000000.0,$216.591B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
2006-10-31,GOOGL,Alphabet,145797000000.0,$145.797B,https://www.finhacker.cz/en/stocks/alphabet-market-cap/
2006-10-31,HD,Home Depot,76303000000.0,$76.303B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
2006-10-31,IBM,IBM,132815000000.0,$132.815B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
2006-10-31,INTC,Intel,123046000000.0,$123.046B,https://www.finhacker.cz/en/stocks/intel-market-cap/
2006-10-31,JNJ,Johnson & Johnson,195393000000.0,$195.393B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
2006-10-31,JPM,JPMorgan Chase,164569000000.0,$164.569B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
2006-10-31,K-202512,Kellogg Company,18805000000.0,$18.805B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
2006-10-31,KO,Coca-Cola,109512000000.0,$109.512B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
2006-10-31,LLY,Eli Lilly,63403000000.0,$63.403B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
2006-10-31,MA,Mastercard,10004000000.0,$10.004B,https://www.finhacker.cz/en/stocks/mastercard-market-cap/
2006-10-31,MCD,McDonald’s,51855000000.0,$51.855B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
2006-10-31,MMM,3M,58055000000.0,$58.055B,https://www.finhacker.cz/en/stocks/3m-market-cap/
2006-10-31,MO,Altria Group,170468000000.0,$170.468B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
2006-10-31,MRK,Merck,98607000000.0,$98.607B,https://www.finhacker.cz/en/stocks/merck-market-cap/
2006-10-31,MSFT,Microsoft,282219000000.0,$282.219B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
2006-10-31,MU,Micron Technology,10829000000.0,$10.829B,https://www.finhacker.cz/en/stocks/micron-technology-market-cap/
2006-10-31,NVDA,NVIDIA,12390000000.0,$12.39B,https://www.finhacker.cz/en/stocks/nvidia-market-cap/
2006-10-31,ORCL,Oracle,95952000000.0,$95.952B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
2006-10-31,PEP,PepsiCo,104168000000.0,$104.168B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
2006-10-31,PFE,Pfizer,182095000000.0,$182.095B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
2006-10-31,PG,Procter & Gamble,200883000000.0,$200.883B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
2006-10-31,QCOM,Qualcomm,60153000000.0,$60.153B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
2006-10-31,SLB,Schlumberger,74308000000.0,$74.308B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
2006-10-31,T,AT&T,99654000000.0,$99.654B,https://www.finhacker.cz/en/stocks/att-market-cap/
2006-10-31,UNH,UnitedHealth Group,65512000000.0,$65.512B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
2006-10-31,UPS,United Parcel Service,80926000000.0,$80.926B,https://www.finhacker.cz/en/stocks/united-parcel-service-market-cap/
2006-10-31,VZ,Verizon Communications,108040000000.0,$108.04B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
2006-10-31,WFC,Wells Fargo,122515000000.0,$122.515B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
2006-10-31,WMT,Walmart,205333000000.0,$205.333B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
2006-10-31,XOM,Exxon Mobil,416521000000.0,$416.521B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
2006-11-30,AAPL,Apple,78402000000.0,$78.402B,https://www.finhacker.cz/en/stocks/apple-market-cap/
2006-11-30,AIG,AIG,151644000000.0,$151.644B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
2006-11-30,AMD,Advanced Micro Devices,11834000000.0,$11.834B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
2006-11-30,AMGN,Amgen,82904000000.0,$82.904B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
2006-11-30,AMZN,Amazon,16616000000.0,$16.616B,https://www.finhacker.cz/en/stocks/amazon-market-cap/
2006-11-30,BA,Boeing,70004000000.0,$70.004B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
2006-11-30,BAC,Bank of America,241840000000.0,$241.84B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
2006-11-30,BMY,Bristol-Myers Squibb,48841000000.0,$48.841B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
2006-11-30,BRK.B,Berkshire Hathaway,164525000000.0,$164.525B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
2006-11-30,C,Citigroup,243670000000.0,$243.67B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
2006-11-30,COST,Costco Wholesale,23817000000.0,$23.817B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
2006-11-30,CSCO,Cisco Systems,163424000000.0,$163.424B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
2006-11-30,CVX,Chevron,157658000000.0,$157.658B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
2006-11-30,DIS,Walt Disney,68346999999.99999,$68.347B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
2006-11-30,FNMA,Fannie Mae,55607000000.0,$55.607B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
2006-11-30,GE,General Electric,217640000000.0,$217.64B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
2006-11-30,GOOGL,Alphabet,148374000000.0,$148.374B,https://www.finhacker.cz/en/stocks/alphabet-market-cap/
2006-11-30,HD,Home Depot,77611000000.0,$77.611B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
2006-11-30,IBM,IBM,132225000000.0,$132.225B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
2006-11-30,INTC,Intel,123364000000.0,$123.364B,https://www.finhacker.cz/en/stocks/intel-market-cap/
2006-11-30,JNJ,Johnson & Johnson,191073000000.0,$191.073B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
2006-11-30,JPM,JPMorgan Chase,160545000000.0,$160.545B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
2006-11-30,K-202512,Kellogg Company,18606000000.0,$18.606B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
2006-11-30,KO,Coca-Cola,109770000000.0,$109.77B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
2006-11-30,LLY,Eli Lilly,60664000000.0,$60.664B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
2006-11-30,MA,Mastercard,13736000000.0,$13.736B,https://www.finhacker.cz/en/stocks/mastercard-market-cap/
2006-11-30,MCD,McDonald’s,51917000000.0,$51.917B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
2006-11-30,MMM,3M,59985000000.0,$59.985B,https://www.finhacker.cz/en/stocks/3m-market-cap/
2006-11-30,MO,Altria Group,176504000000.0,$176.504B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
2006-11-30,MRK,Merck,96631000000.0,$96.631B,https://www.finhacker.cz/en/stocks/merck-market-cap/
2006-11-30,MSFT,Microsoft,288609000000.0,$288.609B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
2006-11-30,MU,Micron Technology,11016000000.0,$11.016B,https://www.finhacker.cz/en/stocks/micron-technology-market-cap/
2006-11-30,NVDA,NVIDIA,13150000000.0,$13.15B,https://www.finhacker.cz/en/stocks/nvidia-market-cap/
2006-11-30,ORCL,Oracle,98641000000.0,$98.641B,https://www.finhacker.cz/en/stocks/oracle-market-cap/
2006-11-30,PEP,PepsiCo,101755000000.0,$101.755B,https://www.finhacker.cz/en/stocks/pepsico-market-cap/
2006-11-30,PFE,Pfizer,187835000000.0,$187.835B,https://www.finhacker.cz/en/stocks/pfizer-market-cap/
2006-11-30,PG,Procter & Gamble,198982000000.0,$198.982B,https://www.finhacker.cz/en/stocks/procter-gamble-market-cap/
2006-11-30,QCOM,Qualcomm,60483000000.0,$60.483B,https://www.finhacker.cz/en/stocks/qualcomm-market-cap/
2006-11-30,SLB,Schlumberger,80669000000.0,$80.669B,https://www.finhacker.cz/en/stocks/schlumberger-market-cap/
2006-11-30,T,AT&T,98665000000.0,$98.665B,https://www.finhacker.cz/en/stocks/att-market-cap/
2006-11-30,UNH,UnitedHealth Group,65914000000.0,$65.914B,https://www.finhacker.cz/en/stocks/unitedhealth-group-market-cap/
2006-11-30,UPS,United Parcel Service,83686000000.0,$83.686B,https://www.finhacker.cz/en/stocks/united-parcel-service-market-cap/
2006-11-30,VZ,Verizon Communications,102025000000.0,$102.025B,https://www.finhacker.cz/en/stocks/verizon-communications-market-cap/
2006-11-30,WFC,Wells Fargo,118970000000.0,$118.97B,https://www.finhacker.cz/en/stocks/wells-fargo-market-cap/
2006-11-30,WMT,Walmart,192083000000.0,$192.083B,https://www.finhacker.cz/en/stocks/walmart-market-cap/
2006-11-30,XOM,Exxon Mobil,447956000000.0,$447.956B,https://www.finhacker.cz/en/stocks/exxon-mobil-market-cap/
2006-12-29,AAPL,Apple,72902000000.0,$72.902B,https://www.finhacker.cz/en/stocks/apple-market-cap/
2006-12-29,AIG,AIG,154533000000.0,$154.533B,https://www.finhacker.cz/en/stocks/american-international-group-market-cap/
2006-12-29,AMD,Advanced Micro Devices,11164000000.0,$11.164B,https://www.finhacker.cz/en/stocks/advanced-micro-devices-market-cap/
2006-12-29,AMGN,Amgen,79718000000.0,$79.718B,https://www.finhacker.cz/en/stocks/amgen-market-cap/
2006-12-29,AMZN,Amazon,16254000000.000002,$16.254B,https://www.finhacker.cz/en/stocks/amazon-market-cap/
2006-12-29,BA,Boeing,70249000000.0,$70.249B,https://www.finhacker.cz/en/stocks/boeing-market-cap/
2006-12-29,BAC,Bank of America,239774000000.0,$239.774B,https://www.finhacker.cz/en/stocks/bank-of-america-market-cap/
2006-12-29,BMY,Bristol-Myers Squibb,51771000000.0,$51.771B,https://www.finhacker.cz/en/stocks/bristol-myers-squibb-market-cap/
2006-12-29,BRK.B,Berkshire Hathaway,169662000000.0,$169.662B,https://www.finhacker.cz/en/stocks/berkshire-hathaway-market-cap/
2006-12-29,C,Citigroup,273692999999.99997,$273.693B,https://www.finhacker.cz/en/stocks/citigroup-market-cap/
2006-12-29,COST,Costco Wholesale,23914000000.0,$23.914B,https://www.finhacker.cz/en/stocks/costco-wholesale-market-cap/
2006-12-29,CSCO,Cisco Systems,165975000000.0,$165.975B,https://www.finhacker.cz/en/stocks/cisco-systems-market-cap/
2006-12-29,CVX,Chevron,160295000000.0,$160.295B,https://www.finhacker.cz/en/stocks/chevron-market-cap/
2006-12-29,DIS,Walt Disney,70870000000.0,$70.87B,https://www.finhacker.cz/en/stocks/walt-disney-market-cap/
2006-12-29,FNMA,Fannie Mae,57908000000.0,$57.908B,https://www.finhacker.cz/en/stocks/fannie-mae-market-cap/
2006-12-29,GE,General Electric,229546000000.0,$229.546B,https://www.finhacker.cz/en/stocks/ge-aerospace-market-cap/
2006-12-29,GOOGL,Alphabet,140928000000.0,$140.928B,https://www.finhacker.cz/en/stocks/alphabet-market-cap/
2006-12-29,HD,Home Depot,81967000000.0,$81.967B,https://www.finhacker.cz/en/stocks/home-depot-market-cap/
2006-12-29,IBM,IBM,139748000000.0,$139.748B,https://www.finhacker.cz/en/stocks/international-business-machines-market-cap/
2006-12-29,INTC,Intel,116762000000.0,$116.762B,https://www.finhacker.cz/en/stocks/intel-market-cap/
2006-12-29,JNJ,Johnson & Johnson,191392000000.0,$191.392B,https://www.finhacker.cz/en/stocks/johnson-johnson-market-cap/
2006-12-29,JPM,JPMorgan Chase,167553000000.0,$167.553B,https://www.finhacker.cz/en/stocks/jpmorgan-chase-market-cap/
2006-12-29,K-202512,Kellogg Company,18711000000.0,$18.711B,https://www.finhacker.cz/en/stocks/kellanova-market-cap/
2006-12-29,KO,Coca-Cola,113098000000.0,$113.098B,https://www.finhacker.cz/en/stocks/coca-cola-market-cap/
2006-12-29,LLY,Eli Lilly,58977000000.0,$58.977B,https://www.finhacker.cz/en/stocks/eli-lilly-market-cap/
2006-12-29,MA,Mastercard,13296000000.0,$13.296B,https://www.finhacker.cz/en/stocks/mastercard-market-cap/
2006-12-29,MCD,McDonald’s,54836000000.0,$54.836B,https://www.finhacker.cz/en/stocks/mcdonalds-market-cap/
2006-12-29,MMM,3M,57385000000.0,$57.385B,https://www.finhacker.cz/en/stocks/3m-market-cap/
2006-12-29,MO,Altria Group,179879000000.0,$179.879B,https://www.finhacker.cz/en/stocks/altria-group-market-cap/
2006-12-29,MRK,Merck,94656000000.0,$94.656B,https://www.finhacker.cz/en/stocks/merck-market-cap/
2006-12-29,MSFT,Microsoft,293524000000.0,$293.524B,https://www.finhacker.cz/en/stocks/microsoft-market-cap/
